_time,_value
2021-06-08T23:04:42Z,2.782012939453125
2021-06-08T23:05:07Z,2.7740869522094727
2021-06-08T23:05:31Z,2.710679292678833
2021-06-08T23:05:57Z,2.7661612033843994
2021-06-08T23:06:22Z,2.7265312671661377
2021-06-08T23:06:47Z,2.73445725440979
2021-06-08T23:07:12Z,2.7265312671661377
2021-06-08T23:07:37Z,2.7423832416534424
2021-06-08T23:08:02Z,2.7265312671661377
2021-06-08T23:08:27Z,2.7661612033843994
2021-06-08T23:08:52Z,2.7265312671661377
2021-06-08T23:09:17Z,2.758235216140747
2021-06-08T23:09:42Z,2.7740869522094727
2021-06-08T23:10:07Z,2.7661612033843994
2021-06-08T23:10:32Z,2.7503092288970947
2021-06-08T23:10:57Z,3.0039401054382324
2021-06-08T23:11:22Z,2.73445725440979
2021-06-08T23:11:47Z,2.7265312671661377
2021-06-08T23:12:12Z,2.7265312671661377
2021-06-08T23:12:37Z,2.7661612033843994
2021-06-08T23:13:03Z,2.758235216140747
2021-06-08T23:13:28Z,2.7265312671661377
2021-06-08T23:13:53Z,2.6948273181915283
2021-06-08T23:14:18Z,2.7186052799224854
2021-06-08T23:14:43Z,2.7740869522094727
2021-06-08T23:15:08Z,2.7423832416534424
2021-06-08T23:15:33Z,2.7661612033843994
2021-06-08T23:15:58Z,2.7265312671661377
2021-06-08T23:16:23Z,2.7899389266967773
2021-06-08T23:16:48Z,2.7265312671661377
2021-06-08T23:17:13Z,2.7503092288970947
2021-06-08T23:17:38Z,2.758235216140747
2021-06-08T23:18:03Z,2.710679292678833
2021-06-08T23:18:28Z,2.73445725440979
2021-06-08T23:18:53Z,2.710679292678833
2021-06-08T23:19:18Z,2.7503092288970947
2021-06-08T23:19:43Z,2.7027533054351807
2021-06-08T23:20:09Z,2.73445725440979
2021-06-08T23:20:34Z,2.7186052799224854
2021-06-08T23:20:59Z,2.7186052799224854
2021-06-08T23:21:24Z,2.73445725440979
2021-06-08T23:21:49Z,2.7186052799224854
2021-06-08T23:22:14Z,2.7265312671661377
2021-06-08T23:22:39Z,2.7503092288970947
2021-06-08T23:23:04Z,2.73445725440979
2021-06-08T23:23:29Z,2.7503092288970947
2021-06-08T23:23:54Z,2.710679292678833
2021-06-08T23:24:19Z,2.7503092288970947
2021-06-08T23:24:44Z,3.0594217777252197
2021-06-08T23:25:09Z,2.7503092288970947
2021-06-08T23:25:34Z,2.7740869522094727
2021-06-08T23:25:59Z,2.7265312671661377
2021-06-08T23:26:24Z,2.7265312671661377
2021-06-08T23:26:49Z,2.758235216140747
2021-06-08T23:27:14Z,2.7265312671661377
2021-06-08T23:27:39Z,2.7661612033843994
2021-06-08T23:28:04Z,2.73445725440979
2021-06-08T23:28:30Z,2.7503092288970947
2021-06-08T23:28:55Z,2.7027533054351807
2021-06-08T23:29:20Z,2.7423832416534424
2021-06-08T23:29:45Z,2.758235216140747
2021-06-08T23:30:10Z,2.710679292678833
2021-06-08T23:30:35Z,2.7503092288970947
2021-06-08T23:31:00Z,2.7027533054351807
2021-06-08T23:31:25Z,2.7899389266967773
2021-06-08T23:31:50Z,2.73445725440979
2021-06-08T23:32:15Z,2.7423832416534424
2021-06-08T23:32:40Z,2.7661612033843994
2021-06-08T23:33:05Z,2.7265312671661377
2021-06-08T23:33:30Z,2.7186052799224854
2021-06-08T23:33:55Z,2.6948273181915283
2021-06-08T23:34:20Z,2.7423832416534424
2021-06-08T23:34:45Z,2.7661612033843994
2021-06-08T23:35:10Z,2.73445725440979
2021-06-08T23:35:35Z,2.7423832416534424
2021-06-08T23:36:01Z,2.7423832416534424
2021-06-08T23:36:25Z,2.7265312671661377
2021-06-08T23:36:50Z,2.710679292678833
2021-06-08T23:37:16Z,2.73445725440979
2021-06-08T23:37:41Z,2.6948273181915283
2021-06-08T23:38:06Z,2.7265312671661377
2021-06-08T23:38:31Z,2.7661612033843994
2021-06-08T23:38:56Z,2.7265312671661377
2021-06-08T23:39:21Z,2.758235216140747
2021-06-08T23:39:46Z,2.7740869522094727
2021-06-08T23:40:11Z,2.7503092288970947
2021-06-08T23:40:36Z,2.7740869522094727
2021-06-08T23:41:01Z,2.73445725440979
2021-06-08T23:41:26Z,2.7503092288970947
2021-06-08T23:41:51Z,2.7027533054351807
2021-06-08T23:42:16Z,2.7423832416534424
2021-06-08T23:42:41Z,2.7186052799224854
2021-06-08T23:43:06Z,2.7265312671661377
2021-06-08T23:43:31Z,2.99601411819458
2021-06-08T23:43:56Z,2.7503092288970947
2021-06-08T23:44:21Z,2.7661612033843994
2021-06-08T23:44:47Z,2.73445725440979
2021-06-08T23:45:12Z,2.710679292678833
2021-06-08T23:45:37Z,2.73445725440979
2021-06-08T23:46:02Z,2.710679292678833
2021-06-08T23:46:27Z,2.758235216140747
2021-06-08T23:46:52Z,2.7899389266967773
2021-06-08T23:47:17Z,2.7740869522094727
2021-06-08T23:47:42Z,2.782012939453125
2021-06-08T23:48:07Z,2.7186052799224854
2021-06-08T23:48:32Z,2.7661612033843994
2021-06-08T23:48:57Z,3.019791841506958
2021-06-08T23:49:22Z,2.7661612033843994
2021-06-08T23:49:47Z,2.7423832416534424
2021-06-08T23:50:12Z,2.7423832416534424
2021-06-08T23:50:37Z,2.7740869522094727
2021-06-08T23:51:02Z,3.0356438159942627
2021-06-08T23:51:27Z,2.7740869522094727
2021-06-08T23:51:52Z,2.7423832416534424
2021-06-08T23:52:18Z,2.758235216140747
2021-06-08T23:52:42Z,2.7740869522094727
2021-06-08T23:53:08Z,2.7423832416534424
2021-06-08T23:53:33Z,2.758235216140747
2021-06-08T23:53:58Z,2.758235216140747
2021-06-08T23:54:23Z,2.7661612033843994
2021-06-08T23:54:48Z,2.7423832416534424
2021-06-08T23:55:13Z,2.7503092288970947
2021-06-08T23:55:38Z,2.782012939453125
2021-06-08T23:56:03Z,2.7661612033843994
2021-06-08T23:56:28Z,2.782012939453125
2021-06-08T23:56:53Z,2.7503092288970947
2021-06-08T23:57:18Z,2.7503092288970947
2021-06-08T23:57:43Z,2.7899389266967773
2021-06-08T23:58:08Z,2.7661612033843994
2021-06-08T23:58:33Z,2.73445725440979
2021-06-08T23:58:58Z,2.7186052799224854
2021-06-08T23:59:23Z,2.8137168884277344
2021-06-08T23:59:49Z,2.7740869522094727
2021-06-09T00:00:14Z,2.7265312671661377
2021-06-09T00:00:39Z,2.73445725440979
2021-06-09T00:01:04Z,2.782012939453125
2021-06-09T00:01:29Z,2.7503092288970947
2021-06-09T00:01:54Z,2.7899389266967773
2021-06-09T00:02:19Z,2.758235216140747
2021-06-09T00:02:44Z,2.7899389266967773
2021-06-09T00:03:09Z,3.0514957904815674
2021-06-09T00:03:34Z,2.7899389266967773
2021-06-09T00:03:59Z,2.782012939453125
2021-06-09T00:04:24Z,2.7661612033843994
2021-06-09T00:04:49Z,2.7423832416534424
2021-06-09T00:05:14Z,2.7661612033843994
2021-06-09T00:05:39Z,2.73445725440979
2021-06-09T00:06:04Z,2.782012939453125
2021-06-09T00:06:29Z,2.7265312671661377
2021-06-09T00:06:55Z,2.7503092288970947
2021-06-09T00:07:20Z,2.782012939453125
2021-06-09T00:07:45Z,2.7423832416534424
2021-06-09T00:08:10Z,2.758235216140747
2021-06-09T00:08:35Z,2.710679292678833
2021-06-09T00:09:00Z,2.7503092288970947
2021-06-09T00:09:25Z,2.782012939453125
2021-06-09T00:09:50Z,2.7423832416534424
2021-06-09T00:10:15Z,2.7661612033843994
2021-06-09T00:10:40Z,2.710679292678833
2021-06-09T00:11:05Z,2.7265312671661377
2021-06-09T00:11:30Z,2.7740869522094727
2021-06-09T00:11:55Z,2.7503092288970947
2021-06-09T00:12:20Z,2.7186052799224854
2021-06-09T00:12:45Z,2.7265312671661377
2021-06-09T00:13:10Z,2.758235216140747
2021-06-09T00:13:35Z,2.7265312671661377
2021-06-09T00:14:00Z,2.710679292678833
2021-06-09T00:14:25Z,2.9801621437072754
2021-06-09T00:14:51Z,2.758235216140747
2021-06-09T00:15:16Z,2.710679292678833
2021-06-09T00:15:41Z,2.7186052799224854
2021-06-09T00:16:06Z,2.73445725440979
2021-06-09T00:16:31Z,2.7265312671661377
2021-06-09T00:16:56Z,2.7503092288970947
2021-06-09T00:17:21Z,2.73445725440979
2021-06-09T00:17:46Z,2.7503092288970947
2021-06-09T00:18:11Z,2.7740869522094727
2021-06-09T00:18:36Z,2.7503092288970947
2021-06-09T00:19:01Z,2.782012939453125
2021-06-09T00:19:26Z,2.7503092288970947
2021-06-09T00:19:51Z,2.7423832416534424
2021-06-09T00:20:16Z,2.7027533054351807
2021-06-09T00:20:41Z,2.7265312671661377
2021-06-09T00:21:06Z,2.710679292678833
2021-06-09T00:21:31Z,2.7503092288970947
2021-06-09T00:21:56Z,2.7423832416534424
2021-06-09T00:22:22Z,2.7423832416534424
2021-06-09T00:22:47Z,2.7503092288970947
2021-06-09T00:23:12Z,2.73445725440979
2021-06-09T00:23:37Z,2.7661612033843994
2021-06-09T00:24:02Z,2.7027533054351807
2021-06-09T00:24:27Z,2.7503092288970947
2021-06-09T00:24:52Z,2.73445725440979
2021-06-09T00:25:17Z,2.782012939453125
2021-06-09T00:25:42Z,2.7423832416534424
2021-06-09T00:26:07Z,2.73445725440979
2021-06-09T00:26:32Z,2.7265312671661377
2021-06-09T00:26:57Z,2.7740869522094727
2021-06-09T00:27:22Z,2.758235216140747
2021-06-09T00:27:47Z,2.7186052799224854
2021-06-09T00:28:12Z,2.7503092288970947
2021-06-09T00:28:37Z,2.7661612033843994
2021-06-09T00:29:02Z,2.710679292678833
2021-06-09T00:29:27Z,2.7423832416534424
2021-06-09T00:29:52Z,2.7186052799224854
2021-06-09T00:30:18Z,2.73445725440979
2021-06-09T00:30:42Z,2.7503092288970947
2021-06-09T00:31:07Z,2.7265312671661377
2021-06-09T00:31:32Z,2.6948273181915283
2021-06-09T00:31:58Z,2.7027533054351807
2021-06-09T00:32:23Z,2.758235216140747
2021-06-09T00:32:48Z,2.7186052799224854
2021-06-09T00:33:13Z,2.7740869522094727
2021-06-09T00:33:38Z,2.7265312671661377
2021-06-09T00:34:03Z,2.7423832416534424
2021-06-09T00:34:28Z,2.7661612033843994
2021-06-09T00:34:53Z,2.7186052799224854
2021-06-09T00:35:18Z,3.7014248371124268
2021-06-09T00:35:43Z,2.7027533054351807
2021-06-09T00:36:08Z,2.758235216140747
2021-06-09T00:36:33Z,2.73445725440979
2021-06-09T00:36:58Z,2.7423832416534424
2021-06-09T00:37:23Z,2.7027533054351807
2021-06-09T00:37:48Z,2.6710495948791504
2021-06-09T00:38:13Z,2.7027533054351807
2021-06-09T00:38:38Z,2.758235216140747
2021-06-09T00:39:03Z,2.6948273181915283
2021-06-09T00:39:28Z,2.710679292678833
2021-06-09T00:39:53Z,2.7503092288970947
2021-06-09T00:40:18Z,2.710679292678833
2021-06-09T00:40:44Z,2.7740869522094727
2021-06-09T00:41:09Z,2.7265312671661377
2021-06-09T00:41:34Z,2.758235216140747
2021-06-09T00:41:59Z,2.73445725440979
2021-06-09T00:42:24Z,2.7423832416534424
2021-06-09T00:42:49Z,2.7661612033843994
2021-06-09T00:43:14Z,2.710679292678833
2021-06-09T00:43:39Z,2.7265312671661377
2021-06-09T00:44:04Z,2.710679292678833
2021-06-09T00:44:29Z,2.7186052799224854
2021-06-09T00:44:54Z,2.7027533054351807
2021-06-09T00:45:19Z,2.73445725440979
2021-06-09T00:45:44Z,2.7503092288970947
2021-06-09T00:46:09Z,2.710679292678833
2021-06-09T00:46:34Z,2.7423832416534424
2021-06-09T00:46:59Z,2.7503092288970947
2021-06-09T00:47:24Z,2.73445725440979
2021-06-09T00:47:49Z,2.7027533054351807
2021-06-09T00:48:14Z,2.7503092288970947
2021-06-09T00:48:40Z,2.7503092288970947
2021-06-09T00:49:05Z,2.73445725440979
2021-06-09T00:49:30Z,2.73445725440979
2021-06-09T00:49:55Z,2.7186052799224854
2021-06-09T00:50:20Z,2.7423832416534424
2021-06-09T00:50:45Z,2.6789755821228027
2021-06-09T00:51:10Z,2.7265312671661377
2021-06-09T00:51:35Z,2.758235216140747
2021-06-09T00:52:00Z,2.7265312671661377
2021-06-09T00:52:25Z,2.73445725440979
2021-06-09T00:52:50Z,2.6948273181915283
2021-06-09T00:53:15Z,2.7265312671661377
2021-06-09T00:53:40Z,2.7503092288970947
2021-06-09T00:54:05Z,2.7265312671661377
2021-06-09T00:54:30Z,2.7265312671661377
2021-06-09T00:54:55Z,2.6948273181915283
2021-06-09T00:55:20Z,2.7027533054351807
2021-06-09T00:55:45Z,2.758235216140747
2021-06-09T00:56:11Z,2.73445725440979
2021-06-09T00:56:36Z,2.758235216140747
2021-06-09T00:57:01Z,2.7186052799224854
2021-06-09T00:57:26Z,2.7423832416534424
2021-06-09T00:57:51Z,2.7265312671661377
2021-06-09T00:58:16Z,2.7423832416534424
2021-06-09T00:58:41Z,2.7186052799224854
2021-06-09T00:59:06Z,2.7186052799224854
2021-06-09T00:59:31Z,2.73445725440979
2021-06-09T00:59:56Z,2.6948273181915283
2021-06-09T01:00:21Z,2.7186052799224854
2021-06-09T01:00:46Z,2.7503092288970947
2021-06-09T01:01:36Z,2.73445725440979
2021-06-09T01:02:01Z,2.6948273181915283
2021-06-09T01:02:26Z,2.7186052799224854
2021-06-09T01:02:51Z,2.7265312671661377
2021-06-09T01:03:16Z,2.7503092288970947
2021-06-09T01:03:41Z,2.758235216140747
2021-06-09T01:04:06Z,2.7186052799224854
2021-06-09T01:04:31Z,2.7503092288970947
2021-06-09T01:04:56Z,2.7186052799224854
2021-06-09T01:05:22Z,2.73445725440979
2021-06-09T01:05:47Z,2.7503092288970947
2021-06-09T01:06:12Z,2.7740869522094727
2021-06-09T01:06:37Z,2.73445725440979
2021-06-09T01:07:02Z,3.0594217777252197
2021-06-09T01:07:27Z,2.7423832416534424
2021-06-09T01:07:52Z,2.758235216140747
2021-06-09T01:08:17Z,2.7186052799224854
2021-06-09T01:08:42Z,2.73445725440979
2021-06-09T01:09:07Z,2.7265312671661377
2021-06-09T01:09:32Z,2.73445725440979
2021-06-09T01:09:57Z,2.7423832416534424
2021-06-09T01:10:22Z,2.686901569366455
2021-06-09T01:10:47Z,2.7265312671661377
2021-06-09T01:11:12Z,2.7186052799224854
2021-06-09T01:11:37Z,2.710679292678833
2021-06-09T01:12:02Z,2.7740869522094727
2021-06-09T01:12:27Z,2.710679292678833
2021-06-09T01:12:52Z,2.73445725440979
2021-06-09T01:13:17Z,2.710679292678833
2021-06-09T01:13:43Z,2.7423832416534424
2021-06-09T01:14:08Z,2.73445725440979
2021-06-09T01:14:33Z,2.7186052799224854
2021-06-09T01:14:58Z,2.73445725440979
2021-06-09T01:15:23Z,2.710679292678833
2021-06-09T01:15:48Z,2.73445725440979
2021-06-09T01:16:13Z,2.7661612033843994
2021-06-09T01:16:38Z,2.7027533054351807
2021-06-09T01:17:03Z,2.7186052799224854
2021-06-09T01:17:28Z,2.7027533054351807
2021-06-09T01:17:53Z,2.7265312671661377
2021-06-09T01:18:18Z,2.7423832416534424
2021-06-09T01:18:43Z,2.6948273181915283
2021-06-09T01:19:08Z,2.7661612033843994
2021-06-09T01:19:33Z,2.7503092288970947
2021-06-09T01:19:58Z,2.7740869522094727
2021-06-09T01:20:23Z,2.7740869522094727
2021-06-09T01:20:48Z,2.7186052799224854
2021-06-09T01:21:13Z,2.7740869522094727
2021-06-09T01:21:38Z,2.710679292678833
2021-06-09T01:22:04Z,2.7423832416534424
2021-06-09T01:22:29Z,2.7503092288970947
2021-06-09T01:22:54Z,2.7027533054351807
2021-06-09T01:23:19Z,2.7503092288970947
2021-06-09T01:23:44Z,2.7186052799224854
2021-06-09T01:24:09Z,2.7423832416534424
2021-06-09T01:24:34Z,2.6948273181915283
2021-06-09T01:24:59Z,2.7265312671661377
2021-06-09T01:25:24Z,2.7186052799224854
2021-06-09T01:25:49Z,2.7503092288970947
2021-06-09T01:26:14Z,2.7027533054351807
2021-06-09T01:26:39Z,2.7503092288970947
2021-06-09T01:27:04Z,2.73445725440979
2021-06-09T01:27:29Z,2.7661612033843994
2021-06-09T01:27:54Z,2.7899389266967773
2021-06-09T01:28:19Z,2.7265312671661377
2021-06-09T01:28:44Z,2.7503092288970947
2021-06-09T01:29:09Z,2.7265312671661377
2021-06-09T01:29:35Z,2.7186052799224854
2021-06-09T01:30:00Z,2.73445725440979
2021-06-09T01:30:25Z,2.710679292678833
2021-06-09T01:30:50Z,2.7027533054351807
2021-06-09T01:31:15Z,2.7186052799224854
2021-06-09T01:31:40Z,2.758235216140747
2021-06-09T01:32:05Z,2.7186052799224854
2021-06-09T01:32:30Z,2.73445725440979
2021-06-09T01:32:55Z,2.7503092288970947
2021-06-09T01:33:20Z,2.73445725440979
2021-06-09T01:33:45Z,2.7503092288970947
2021-06-09T01:34:10Z,2.7265312671661377
2021-06-09T01:34:35Z,2.7661612033843994
2021-06-09T01:35:00Z,2.7265312671661377
2021-06-09T01:35:25Z,2.782012939453125
2021-06-09T01:35:50Z,2.6948273181915283
2021-06-09T01:36:15Z,2.7423832416534424
2021-06-09T01:36:40Z,2.7186052799224854
2021-06-09T01:37:05Z,2.73445725440979
2021-06-09T01:37:30Z,2.7265312671661377
2021-06-09T01:37:55Z,2.7027533054351807
2021-06-09T01:38:21Z,2.6948273181915283
2021-06-09T01:38:46Z,2.7503092288970947
2021-06-09T01:39:11Z,2.7265312671661377
2021-06-09T01:39:36Z,2.6948273181915283
2021-06-09T01:40:01Z,2.7027533054351807
2021-06-09T01:40:26Z,2.7265312671661377
2021-06-09T01:40:51Z,2.73445725440979
2021-06-09T01:41:16Z,2.7027533054351807
2021-06-09T01:41:41Z,2.7423832416534424
2021-06-09T01:42:06Z,2.7503092288970947
2021-06-09T01:42:31Z,2.7423832416534424
2021-06-09T01:42:56Z,2.7423832416534424
2021-06-09T01:43:21Z,2.710679292678833
2021-06-09T01:43:46Z,2.7027533054351807
2021-06-09T01:44:11Z,2.7423832416534424
2021-06-09T01:44:36Z,2.7186052799224854
2021-06-09T01:45:01Z,2.73445725440979
2021-06-09T01:45:26Z,2.948458194732666
2021-06-09T01:45:51Z,2.7027533054351807
2021-06-09T01:46:16Z,2.758235216140747
2021-06-09T01:46:42Z,3.0277178287506104
2021-06-09T01:47:07Z,2.710679292678833
2021-06-09T01:47:32Z,2.6948273181915283
2021-06-09T01:47:57Z,2.7027533054351807
2021-06-09T01:48:22Z,2.6789755821228027
2021-06-09T01:48:47Z,2.73445725440979
2021-06-09T01:49:12Z,2.6948273181915283
2021-06-09T01:49:37Z,2.7186052799224854
2021-06-09T01:50:02Z,2.7740869522094727
2021-06-09T01:50:27Z,2.73445725440979
2021-06-09T01:50:52Z,2.7503092288970947
2021-06-09T01:51:17Z,2.7027533054351807
2021-06-09T01:51:42Z,2.7186052799224854
2021-06-09T01:52:07Z,2.710679292678833
2021-06-09T01:52:32Z,2.7186052799224854
2021-06-09T01:52:57Z,2.7423832416534424
2021-06-09T01:53:23Z,2.710679292678833
2021-06-09T01:53:48Z,2.7503092288970947
2021-06-09T01:54:12Z,2.7186052799224854
2021-06-09T01:54:38Z,2.710679292678833
2021-06-09T01:55:03Z,2.6948273181915283
2021-06-09T01:55:28Z,2.7186052799224854
2021-06-09T01:55:53Z,2.7423832416534424
2021-06-09T01:56:18Z,2.686901569366455
2021-06-09T01:56:43Z,2.7423832416534424
2021-06-09T01:57:08Z,2.7027533054351807
2021-06-09T01:57:33Z,2.7027533054351807
2021-06-09T01:57:58Z,2.7661612033843994
2021-06-09T01:58:23Z,2.7186052799224854
2021-06-09T01:58:48Z,2.758235216140747
2021-06-09T01:59:13Z,2.73445725440979
2021-06-09T01:59:38Z,2.7740869522094727
2021-06-09T02:00:03Z,2.7265312671661377
2021-06-09T02:00:28Z,2.6948273181915283
2021-06-09T02:00:53Z,2.7503092288970947
2021-06-09T02:01:18Z,2.7027533054351807
2021-06-09T02:01:44Z,2.7661612033843994
2021-06-09T02:02:08Z,2.710679292678833
2021-06-09T02:02:34Z,2.7027533054351807
2021-06-09T02:02:59Z,2.73445725440979
2021-06-09T02:03:24Z,2.7186052799224854
2021-06-09T02:03:49Z,2.7265312671661377
2021-06-09T02:04:14Z,2.686901569366455
2021-06-09T02:04:39Z,2.7186052799224854
2021-06-09T02:05:04Z,2.758235216140747
2021-06-09T02:05:29Z,2.73445725440979
2021-06-09T02:05:54Z,2.7186052799224854
2021-06-09T02:06:19Z,2.7423832416534424
2021-06-09T02:06:44Z,2.7503092288970947
2021-06-09T02:07:09Z,2.710679292678833
2021-06-09T02:07:34Z,2.7265312671661377
